ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,Description,Enery_kcal,Protein,Sodium,SaturatedFat,Cholesterol,Potassium,VitaminD,FoodGroup_Encoded
17400,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried",-0.37330745800470716,1.3727266015690884,-0.24291938950940115,-0.7570783169382805,-0.5996178969379927,0.0,2.0,0.166,2.25,-0.12908713420619813,-0.2846930831603927,0.0,6.393,0.15,0.138,-0.29816961439968487,0.157,-0.12685341761027302,27.0,0.01,223.0,3.7,3.93,0.0022222222222222,0.0976470588235294,0.9375,0.0,0.0133333333333333,0.0,0.3995625,0.1153846153846153,0.115,0.0083333333333333,0.0001744444444444,0.0642857142857142,0.3185714285714285,0.0672727272727272,0.3572727272727273,,,,,,,,,12
25028,Snacks,"Tortilla chips, yellow, plain, salted",1.6378489504208682,-0.4588460219567788,0.7208848875857065,1.69478848662307,-0.5072811884031279,4.7,8.0,0.2019999999999999,0.0,-0.12908713420619813,0.39363173801565354,22.0,1.4980000000000002,0.043,0.13,0.1493486816481207,0.105,-0.24544474038579953,84.0,0.357,234.0,8.4,1.46,0.0088888888888888,0.1188235294117647,0.0,0.0,0.198,0.055,0.093625,0.033076923076923,0.1083333333333333,0.0866666666666666,0.0001166666666666,0.2,0.3342857142857143,0.1527272727272727,0.1327272727272727,,,,,,,,,20
19823,Snacks,"Potato chips, without salt, reduced fat",1.5778144307663733,-0.41419620685812897,0.6286057546723453,1.7100717169213155,-0.5828294044771082,6.1,0.0,0.67,0.0,0.23373721877959927,1.0058382553225542,10.0,7.0,0.27,0.21,-0.24580045209621826,0.348,-0.24043383942345334,89.0,0.0,193.0,8.1,1.01,0.0,0.3941176470588236,0.0,0.2855555555555556,0.3646666666666665,0.025,0.4375,0.2076923076923077,0.175,0.0175,0.0003866666666666,0.2119047619047619,0.2757142857142857,0.1472727272727272,0.0918181818181818,,,,,,,,,20
21385,Fast Foods,"BURGER KING, CROISSAN'WICH with Egg and Cheese",0.3531102298146798,-0.11187975046102036,0.3258336976624928,0.14499615709386376,-0.29208323958633514,0.7,0.0,0.1169999999999999,0.53,-0.12908713420619813,-0.061849910860680736,0.0,2.052,0.426,0.243,0.753974464606326,0.074,-0.14856732178043983,17.0,0.2269999999999999,249.0,22.2,1.04,0.0,0.0688235294117647,0.2208333333333333,0.0,0.074,0.0,0.12825,0.3276923076923077,0.2025,0.1925,8.222222222222222e-05,0.0404761904761904,0.3557142857142857,0.4036363636363636,0.0945454545454545,,,,,,,,,8
19176,Sweets,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water",-1.225797637098533,-0.9974344165842431,-0.6259079476792343,-0.6035182410844827,-0.5996178969379927,0.0,0.0,0.0,0.0,-0.12908713420619813,-0.33366960454494476,0.0,0.0,0.0,0.0,-0.33149544495643635,0.0069999999999999,-0.46425408240825,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,7.777777777777777e-06,0.0023809523809523,0.0971428571428571,0.0,0.0,,,,,,,,,23
12014,Nut and Seed Products,"Seeds, pumpkin and squash seed kernels, dried",2.0100629722787358,1.7373667582080627,2.332452489837351,-0.3673559443330257,-0.492782035823273,6.0,1.0,0.143,0.0,-0.10226354390763724,0.20017447854667286,58.0,4.987,0.153,0.273,-0.1267796286792487,1.3430000000000002,1.0072805002007488,592.0,4.543,1233.0,9.4,7.81,0.0011111111111111,0.0841176470588235,0.0,0.0211111111111111,0.1453333333333333,0.145,0.3116875,0.1176923076923076,0.2275,0.0383333333333333,0.0014922222222222,1.4095238095238096,1.7614285714285711,0.1709090909090909,0.71,,,,,,,,,15
19007,Snacks,"Snacks, corn-based, extruded, onion-flavor",1.6498558543517672,-0.3583839379848166,0.7371694404527704,1.6118223792897386,-0.23103417609220958,3.9,8.0,0.148,0.0,-0.10367531181808783,0.3250646080772806,176.0,3.18,0.31,0.22,-0.207713788602788,0.118,0.1554273366018959,28.0,0.2019999999999999,72.0,10.6,0.33,0.0088888888888888,0.0870588235294117,0.0,0.02,0.1793333333333333,0.44,0.19875,0.2384615384615384,0.1833333333333333,0.0241666666666666,0.0001311111111111,0.0666666666666666,0.1028571428571428,0.1927272727272727,0.03,,,,,,,,,20
14409,Beverages,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder",-0.04311759990498581,-0.7397677752857844,-0.6259079476792343,2.368706165488553,-0.4012084405820846,3.8,6006.0,8.0,0.0,33.75334271660757,-0.33366960454494476,0.0,80.0,6.8,0.0,6.21464984297689,0.003,-0.45423228048355757,275.0,0.0,629.0,0.0,0.0,6.673333333333333,4.705882352941177,0.0,26.66666666666667,0.0,0.0,5.0,5.230769230769232,0.0,1.1483333333333334,3.3333333333333333e-06,0.6547619047619048,0.8985714285714286,0.0,0.0,,,,,,,,,4
13068,Beef Products,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, raw",-0.4513523335555504,0.9457627446882488,-0.24653817903541528,-0.7570783169382805,-0.5996178969379927,0.0,0.0,0.596,1.18,-0.12908713420619813,-0.257755996398889,13.0,7.353,0.106,0.06,-0.21247462153946678,0.072,-0.1953357307623376,23.0,0.0139999999999999,204.0,25.4,4.12,0.0,0.3505882352941176,0.4916666666666666,0.0,0.0206666666666666,0.0325,0.4595625,0.0815384615384615,0.05,0.0233333333333333,7.999999999999999e-05,0.0547619047619047,0.2914285714285714,0.4618181818181818,0.3745454545454545,,,,,,,,,3
8316,Breakfast Cereals,"Cereals, QUAKER, hominy grits, white, regular, dry",0.8213794831197392,-0.2560614450504105,-0.5294068936521897,2.1249022535879734,-0.5507786461426923,1.6,0.0,0.15,0.0,-0.12908713420619813,-0.30428369171421354,0.0,5.32,0.36,0.61,-0.33625627789311513,0.0,0.27234835905664034,27.0,0.0,73.0,0.0,0.41,0.0,0.088235294117647,0.0,0.0,0.008,0.0,0.3325,0.2769230769230769,0.5083333333333333,0.0016666666666666,0.0,0.0642857142857142,0.1042857142857142,0.0,0.0372727272727272,,,,,,,,,5
4135,Fats and Oils,"Salad dressing, home recipe, vinegar and oil",1.3496832560792933,-1.0746413885256585,2.3957813065425992,-0.6661067080201538,-0.4088395735188503,0.0,0.0,0.0,0.0,-0.12908713420619813,0.7952392133689805,0.0,0.0,0.0,0.0,-0.3457779437664727,0.0,-0.465924382729032,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.3073333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029090909090909,0.0,,,,,,,,,9
19260,Sweets,"Ice creams, vanilla, light, no sugar added",-0.3312832942465608,-0.705350209480575,-0.17657491486580795,0.02236642827222908,-0.10664670922292872,0.0,86.0,0.0289999999999999,0.52,-0.11638122301214297,-0.26265364853734424,4.0,0.074,0.122,0.0289999999999999,0.30169533562184175,0.03,-0.4341886766341728,9.0,0.006,75.0,1.9,0.31,0.0955555555555555,0.0170588235294117,0.2166666666666666,0.01,0.0193333333333333,0.01,0.004625,0.0938461538461538,0.0241666666666666,0.1133333333333333,3.333333333333333e-05,0.0214285714285714,0.1071428571428571,0.0345454545454545,0.0281818181818181,,,,,,,,,23
23618,Beef Products,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",-0.5053834012445957,0.9922729687493425,-0.3267546801953961,-0.7570783169382805,-0.5996178969379927,0.0,0.0,0.653,1.85,-0.12908713420619813,-0.26020482246811666,13.0,6.757000000000001,0.16,0.093,-0.2553221179695758,0.098,-0.12184251664792678,24.0,0.0139999999999999,215.0,27.7,4.16,0.0,0.3841176470588236,0.7708333333333334,0.0,0.02,0.0325,0.4223125,0.123076923076923,0.0775,0.0158333333333333,0.0001088888888888,0.0571428571428571,0.3071428571428572,0.5036363636363637,0.3781818181818182,,,,,,,,,3
15087,Finfish and Shellfish Products,"Fish, salmon, sockeye, canned, drained solids",-0.34329019817745976,1.119710982676739,-0.18019370439182217,-0.7570783169382805,-0.5996178969379927,0.0,55.0,0.119,5.5,-0.12908713420619813,0.17323739178516914,4.0,7.621,0.212,0.032,0.7587352975430048,0.072,-0.35735486187819787,31.0,0.0289999999999999,338.0,34.3,0.84,0.0611111111111111,0.0699999999999999,2.291666666666667,0.0,0.1379999999999999,0.01,0.4763125,0.163076923076923,0.0266666666666666,0.1933333333333333,7.999999999999999e-05,0.0738095238095238,0.4828571428571429,0.6236363636363635,0.0763636363636363,,,,,,,,,10
7063,Sausages and Luncheon Meats,"Pork sausage, link/patty, unprepared",0.37712403767647773,0.3550828991123597,0.8686521265646187,-0.7232368784207374,-0.5286483606260718,0.0,27.0,0.173,0.92,-0.12908713420619813,-0.09858230189909482,2.0,5.382999999999999,0.147,0.221,-0.30769128027304243,0.0579999999999999,-0.2955537500092615,14.0,0.019,133.0,17.8,2.0,0.03,0.1017647058823529,0.3833333333333333,0.0,0.064,0.005,0.3364375,0.113076923076923,0.1841666666666666,0.0066666666666666,6.444444444444444e-05,0.0333333333333333,0.19,0.3236363636363637,0.1818181818181818,,,,,,,,,19
8123,Breakfast Cereals,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)",-0.9376319427569582,-0.8541829264760749,-0.5438820517562464,-0.3324228465084651,-0.5645146854288705,1.7,130.0,0.29,0.0,-0.12908713420619813,-0.3165278220603515,71.0,3.025,0.215,0.26,0.035088691167829915,0.066,0.5295746084570783,26.0,0.5579999999999999,77.0,5.0,0.62,0.1444444444444444,0.1705882352941176,0.0,0.0,0.0046666666666666,0.1775,0.1890625,0.1653846153846153,0.2166666666666666,0.0666666666666666,7.333333333333333e-05,0.0619047619047619,0.11,0.0909090909090909,0.0563636363636363,,,,,,,,,5
21100,Fast Foods,"Fast foods, cheeseburger; double, large patty, with condiments and vegetables",0.293075710160185,0.2946196078329381,0.3945906986567622,-0.1977848653096376,-0.5996178969379927,0.0,0.0,0.16,1.32,-0.12344006256439584,-0.33366960454494476,36.0,2.81,0.19,0.14,0.09697951934465408,0.08,-0.0834256092699393,20.0,0.123,153.0,11.2,2.59,0.0,0.0941176470588235,0.55,0.0044444444444444,0.0,0.09,0.175625,0.1461538461538461,0.1166666666666666,0.0775,8.888888888888889e-05,0.0476190476190476,0.2185714285714285,0.2036363636363636,0.2354545454545454,,,,,,,,,8
4668,Fats and Oils,"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",2.940598026923405,-1.0578977078636649,4.199144753672995,-0.7312423800055324,-0.5996178969379927,0.0,0.0,0.0,0.21,-0.12908713420619813,1.1919490365838523,1.0,0.003,0.0,0.012,-0.33149544495643635,0.0,-0.4458807788796472,1.0,0.0,5.0,0.0,0.11,0.0,0.0,0.0875,0.0,0.4153333333333334,0.0025,0.0001875,0.0,0.01,0.0025,0.0,0.0023809523809523,0.0071428571428571,0.0,0.01,,,,,,,,,9
11749,Vegetables and Vegetable Products,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",-1.2017838292367353,-0.962086646297812,-0.6150515791011918,-0.5616713009821444,-0.5996178969379927,2.3,6.0,0.095,0.0,0.5909145001235944,-0.33366960454494476,57.0,0.3,0.03,0.05,-0.12201879574256991,0.023,-0.3723875647652364,15.0,0.159,23.0,0.9,0.18,0.0066666666666666,0.0558823529411764,0.0,0.5666666666666667,0.0,0.1425,0.01875,0.023076923076923,0.0416666666666666,0.0391666666666666,2.5555555555555557e-05,0.0357142857142857,0.0328571428571428,0.0163636363636363,0.0163636363636363,,,,,,,,,24
43396,Dairy and Egg Products,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",-0.9436353947224076,-0.0607185039938173,-0.5655947889123314,-0.6479123862365285,-0.37068390883502184,0.0,13.0,0.05,0.49,-0.07261641778817521,-0.3312207784757172,10.0,0.1,0.13,0.01,-0.07917129931246086,0.0279999999999999,-0.44922137952121133,4.0,0.0,128.0,4.5,0.29,0.0144444444444444,0.0294117647058823,0.2041666666666666,0.0444444444444444,0.0006666666666666,0.025,0.00625,0.1,0.0083333333333333,0.0466666666666666,3.111111111111111e-05,0.0095238095238095,0.1828571428571428,0.0818181818181818,0.0263636363636363,,,,,,,,,7
5681,Poultry Products,"Chicken, dark meat, thigh, meat only, enhanced, cooked, braised",-0.3613005540738082,1.0648289182846487,-0.1458152038946875,-0.7570783169382805,-0.5996178969379927,0.0,8.0,0.308,0.34,-0.12908713420619813,-0.27489777888348227,4.0,6.33,0.14,0.08,-0.2886479485263273,0.052,-0.28720224840535113,24.0,0.017,203.0,27.2,1.86,0.0088888888888888,0.1811764705882353,0.1416666666666667,0.0,0.016,0.01,0.395625,0.1076923076923077,0.0666666666666666,0.01,5.777777777777778e-05,0.0571428571428571,0.29,0.4945454545454545,0.1690909090909091,,,,,,,,,17
8591,Breakfast Cereals,"Cereals ready-to-eat, KASHI ORGANIC PROMISE, ISLAND VANILLA",0.7553415114997949,-0.07932259361825485,-0.5113129460221189,2.1831240832955743,0.6900435693754099,10.7,0.0,0.3,0.0,-0.12908713420619813,-0.33366960454494476,0.0,4.8,0.1,0.34,-0.16962712510935773,0.2,0.0017597070899459373,108.0,3.2,275.0,0.0,2.6,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.3,0.0769230769230769,0.2833333333333334,0.0308333333333333,0.0002222222222222,0.2571428571428571,0.3928571428571429,0.0,0.2363636363636364,,,,,,,,,5
6024,"Soups, Sauces, and Gravies","Soup, chicken and vegetable, canned, ready-to-serve",-1.14775276154769,-0.8913911057249496,-0.5818793417793952,-0.5867794650435473,-0.5225434542766593,0.9,52.0,0.072,0.11,-0.12908713420619813,-0.27489777888348227,13.0,0.906,0.098,0.017,-0.27912628265296974,0.023,-0.4241668747094804,8.0,0.0559999999999999,35.0,3.0,0.22,0.0577777777777777,0.0423529411764705,0.0458333333333333,0.0,0.016,0.0325,0.056625,0.0753846153846153,0.0141666666666666,0.0116666666666666,2.5555555555555557e-05,0.019047619047619,0.05,0.0545454545454545,0.02,,,,,,,,,21
23293,Beef Products,"Beef, Australian, grass-fed,  ground,  85% lean / 15% fat, raw",0.05894108350765534,0.5736809521994998,0.46696648917704564,-0.7570783169382805,-0.5996178969379927,0.0,0.0,0.0,0.0,-0.12908713420619813,-0.33366960454494476,0.0,0.0,0.0,0.0,-0.3172129461464,0.0,-0.16694062530904252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3
4556,Fats and Oils,"Shortening frying (heavy duty), palm (hydrogenated)",3.9611848610498166,-1.0746413885256585,5.4054079290110515,-0.7570783169382805,-0.5996178969379927,0.0,0.0,0.0,0.0,-0.12908713420619813,4.319099926987502,0.0,0.0,0.0,0.0,-0.3457779437664727,0.0,-0.465924382729032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9
5140,Poultry Products,"Duck, domesticated, meat and skin, cooked, roasted",0.6772966359489516,0.6918169213146775,1.083970103362462,-0.7570783169382805,-0.5996178969379927,0.0,63.0,0.18,0.3,-0.12908713420619813,-0.16225177969901253,6.0,4.825,0.2689999999999999,0.174,-0.2934087814630061,0.2269999999999999,-0.014943296117874646,16.0,0.019,156.0,20.0,1.86,0.07,0.1058823529411764,0.125,0.0,0.0466666666666666,0.015,0.3015625,0.2069230769230769,0.145,0.0091666666666666,0.0002522222222222,0.0380952380952381,0.2228571428571428,0.3636363636363637,0.1690909090909091,,,,,,,,,17
16051,Legumes and Legume Products,"Beans, white, mature seeds, canned",-0.6614731523462821,-0.399312935158579,-0.6084171316368325,0.014360926687433844,-0.5774876114213722,4.8,0.0,0.075,0.0,-0.12908713420619813,-0.14021234507596406,65.0,0.113,0.037,0.096,0.001762860611078435,0.2319999999999999,0.03349541318480522,51.0,0.515,91.0,1.6,1.12,0.0,0.0441176470588235,0.0,0.0,0.0526666666666666,0.1625,0.0070625,0.0284615384615384,0.08,0.0608333333333333,0.0002577777777777,0.1214285714285714,0.13,0.029090909090909,0.1018181818181818,,,,,,,,,13
35066,American Indian/Alaska Native Foods,"Fish, salmon, king, chinook, smoked and canned (Alaska Native)",-0.4453488815901009,1.0834330079090861,-0.2700603109545074,-0.7570783169382805,-0.5996178969379927,0.0,0.0,0.0,0.0,-0.12908713420619813,-0.33366960454494476,0.0,8.5,0.1,0.01,-0.06012796756574574,0.0,-0.16527032498826044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.0769230769230769,0.0083333333333333,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0
6731,"Soups, Sauces, and Gravies","Soup, bean with bacon, condensed, single brand",-0.6434627964499336,-0.47000847573144133,-0.4992503142687383,-0.1020827327277683,-0.5996178969379927,4.6,0.0,0.0,0.0,-0.12908713420619813,-0.33366960454494476,0.0,0.0,0.0,0.0,-0.3457779437664727,0.0,-0.2370932387818892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,21
5159,Poultry Products,"Quail, breast, meat only, raw",-0.6074420846572368,1.0266905345545518,-0.4455716029661947,-0.7570783169382805,-0.5996178969379927,0.0,11.0,0.53,0.47,-0.0570869707732189,-0.33366960454494476,4.0,8.2,0.243,0.24,-0.29816961439968487,0.433,-0.08008500862837517,28.0,0.018,228.0,18.8,2.7,0.0122222222222222,0.3117647058823529,0.1958333333333333,0.0566666666666666,0.0,0.01,0.5125,0.1869230769230769,0.2,0.0083333333333333,0.0004811111111111,0.0666666666666666,0.3257142857142857,0.3418181818181818,0.2454545454545455,,,,,,,,,17
2035,Spices and Herbs,"Spices, pumpkin pie spice",0.7073138957761991,-0.5388436073418599,0.13403785278374175,1.7639269094008465,-0.007441981044974675,14.8,13.0,0.4,0.0,0.20126655683923603,0.13895382681598273,24.0,2.2430000000000003,0.1369999999999999,0.131,2.901110119048457,0.484,2.8262375495324163,136.0,15.844,118.0,9.3,2.37,0.0144444444444444,0.2352941176470588,0.0,0.26,0.1286666666666666,0.06,0.1401875,0.1053846153846154,0.1091666666666666,0.5683333333333334,0.0005377777777777,0.3238095238095238,0.1685714285714285,0.1690909090909091,0.2154545454545454,,,,,,,,,22
5149,Poultry Products,"Goose, domesticated, meat only, cooked, roasted",0.08295489136945325,1.6201609935741064,0.13825977389742497,-0.7570783169382805,-0.5996178969379927,0.0,12.0,0.47,0.49,-0.12908713420619813,-0.33366960454494476,12.0,4.081,0.39,0.092,-0.27912628265296974,0.276,0.013451809335420435,25.0,0.024,309.0,25.5,3.17,0.0133333333333333,0.2764705882352941,0.2041666666666666,0.0,0.0,0.03,0.2550625,0.3,0.0766666666666666,0.0116666666666666,0.0003066666666666,0.0595238095238095,0.4414285714285714,0.4636363636363636,0.2881818181818181,,,,,,,,,17
19873,Sweets,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops",-1.2197941851330836,-1.0746413885256585,-0.6259079476792343,-0.570040689002612,-0.4836246762991541,0.0,0.0,0.0,0.0,0.017736728480661507,-0.33366960454494476,0.0,0.0,0.0,0.0,-0.3457779437664727,0.0,-0.3540142612366337,1.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.1155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809523809523,0.0,0.0,0.0427272727272727,,,,,,,,,23
2025,Spices and Herbs,"Spices, nutmeg, ground",1.8059456054534535,-0.5314019714920849,1.5640628471470088,1.0365179244915053,-0.3714470221286984,20.8,5.0,0.16,0.0,-0.08673409689268094,-0.33366960454494476,76.0,1.2990000000000002,0.057,0.346,0.5302153165824233,1.027,0.041846914788715515,183.0,2.9,213.0,1.6,2.15,0.0055555555555555,0.0941176470588235,0.0,0.0333333333333333,0.0,0.19,0.0811875,0.0438461538461538,0.2883333333333333,0.1533333333333333,0.0011411111111111,0.4357142857142857,0.3042857142857143,0.029090909090909,0.1954545454545454,,,,,,,,,22
42187,Sweets,"Frozen yogurts, flavors other than chocolate",-0.583428276795439,-0.7955800441590968,-0.408780576118384,0.02891638411433419,0.9205037840657342,0.0,49.0,0.04,0.07,-0.11920475883304414,-0.3116301699218963,4.0,0.07,0.18,0.04,0.13030534990140558,0.009,-0.3890905679730571,10.0,0.0,89.0,1.9,0.28,0.0544444444444444,0.0235294117647058,0.0291666666666666,0.0077777777777777,0.006,0.01,0.004375,0.1384615384615384,0.0333333333333333,0.0833333333333333,1e-05,0.0238095238095238,0.1271428571428571,0.0345454545454545,0.0254545454545454,,,,,,,,,23
6167,"Soups, Sauces, and Gravies","Sauce, homemade, white, thick",-0.22922461083391965,-0.7034898005181314,0.2082230380670323,-0.33460616512250013,-0.295898806054718,0.3,130.0,0.038,0.26,-0.11920475883304414,-0.24061421391429583,15.0,0.589,0.19,0.088,0.18267451220487219,0.021,-0.3824093666899288,14.0,0.067,96.0,5.2,0.4,0.1444444444444444,0.0223529411764705,0.1083333333333333,0.0077777777777777,0.0253333333333333,0.0375,0.0368125,0.1461538461538461,0.0733333333333333,0.0925,2.3333333333333336e-05,0.0333333333333333,0.1371428571428571,0.0945454545454545,0.0363636363636363,,,,,,,,,21
21112,Fast Foods,"Fast foods, hamburger; single, large patty; plain",0.5212068848472652,0.46112620997165343,0.3831311984910506,0.0856826680792452,-0.5996178969379927,0.0,0.0,0.17,1.5,-0.12908713420619813,-0.33366960454494476,59.0,4.56,0.21,0.21,-0.08869296518581843,0.095,-0.029975999004913274,20.0,0.178,128.0,19.8,3.0,0.0,0.1,0.625,0.0,0.0,0.1475,0.285,0.1615384615384615,0.175,0.045,0.0001055555555555,0.0476190476190476,0.1828571428571428,0.36,0.2727272727272727,,,,,,,,,8
11969,Vegetables and Vegetable Products,"Broccoli, chinese, cooked",-1.2137907331676343,-0.9685980776663651,-0.5824824733670642,-0.6184375849470555,-0.5355163802691609,2.5,82.0,0.07,0.0,0.2690314165408636,-0.2161259532220198,99.0,0.437,0.146,0.095,0.13030534990140558,0.061,-0.3723875647652364,18.0,0.264,41.0,1.3,0.39,0.0911111111111111,0.0411764705882353,0.0,0.3133333333333333,0.032,0.2475,0.0273125,0.1123076923076923,0.0791666666666666,0.0833333333333333,6.777777777777778e-05,0.0428571428571428,0.0585714285714285,0.0236363636363636,0.0354545454545454,,,,,,,,,24
